var_a,var_b
agg_economic_globalization_attitudes|GLO,agg_perceived_media_social_impact|SOC
agg_international_institutional_engagement|GLO,agg_media_trust_and_quality_evaluation|SOC
agg_international_institutional_engagement|GLO,agg_perceived_media_social_impact|SOC
agg_structural_housing_quality|HAB,agg_national_identity_pride|IDE
agg_structural_housing_quality|HAB,agg_tolerance_social_diversity|IDE
agg_structural_housing_quality|HAB,agg_personal_optimism_efficacy|IDE
agg_structural_housing_quality|HAB,agg_moral_normative_conservatism|IDE
agg_basic_services_access|HAB,agg_national_identity_pride|IDE
agg_basic_services_access|HAB,agg_tolerance_social_diversity|IDE
agg_basic_services_access|HAB,agg_personal_optimism_efficacy|IDE
agg_basic_services_access|HAB,agg_moral_normative_conservatism|IDE
agg_household_asset_endowment|HAB,agg_national_identity_pride|IDE
agg_household_asset_endowment|HAB,agg_tolerance_social_diversity|IDE
agg_household_asset_endowment|HAB,agg_personal_optimism_efficacy|IDE
agg_household_asset_endowment|HAB,agg_moral_normative_conservatism|IDE
agg_housing_tenure_security|HAB,agg_national_identity_pride|IDE
agg_housing_tenure_security|HAB,agg_tolerance_social_diversity|IDE
agg_housing_tenure_security|HAB,agg_personal_optimism_efficacy|IDE
agg_housing_tenure_security|HAB,agg_moral_normative_conservatism|IDE
agg_structural_housing_quality|HAB,agg_perceived_indigenous_discrimination|IND
agg_structural_housing_quality|HAB,agg_social_distance_toward_indigenous_people|IND
agg_structural_housing_quality|HAB,agg_national_economic_outlook|IND
agg_basic_services_access|HAB,agg_perceived_indigenous_discrimination|IND
agg_basic_services_access|HAB,agg_social_distance_toward_indigenous_people|IND
agg_basic_services_access|HAB,agg_national_economic_outlook|IND
agg_household_asset_endowment|HAB,agg_perceived_indigenous_discrimination|IND
agg_household_asset_endowment|HAB,agg_social_distance_toward_indigenous_people|IND
agg_household_asset_endowment|HAB,agg_national_economic_outlook|IND
agg_housing_tenure_security|HAB,agg_perceived_indigenous_discrimination|IND
agg_housing_tenure_security|HAB,agg_social_distance_toward_indigenous_people|IND
agg_housing_tenure_security|HAB,agg_national_economic_outlook|IND
agg_structural_housing_quality|HAB,agg_judicial_institutional_trust|JUS
agg_structural_housing_quality|HAB,agg_legal_cynicism_extrajudicial_justice|JUS
agg_structural_housing_quality|HAB,agg_police_trust_and_legitimacy|JUS
agg_structural_housing_quality|HAB,agg_law_compliance_motivation|JUS
agg_basic_services_access|HAB,agg_judicial_institutional_trust|JUS
agg_basic_services_access|HAB,agg_legal_cynicism_extrajudicial_justice|JUS
agg_basic_services_access|HAB,agg_police_trust_and_legitimacy|JUS
agg_basic_services_access|HAB,agg_law_compliance_motivation|JUS
agg_household_asset_endowment|HAB,agg_judicial_institutional_trust|JUS
agg_household_asset_endowment|HAB,agg_legal_cynicism_extrajudicial_justice|JUS
agg_household_asset_endowment|HAB,agg_police_trust_and_legitimacy|JUS
agg_household_asset_endowment|HAB,agg_law_compliance_motivation|JUS
agg_housing_tenure_security|HAB,agg_judicial_institutional_trust|JUS
agg_housing_tenure_security|HAB,agg_legal_cynicism_extrajudicial_justice|JUS
agg_housing_tenure_security|HAB,agg_police_trust_and_legitimacy|JUS
agg_housing_tenure_security|HAB,agg_law_compliance_motivation|JUS
agg_structural_housing_quality|HAB,agg_environmental_problem_salience|MED
agg_structural_housing_quality|HAB,agg_environmental_knowledge_self_efficacy|MED
agg_structural_housing_quality|HAB,agg_pro_environmental_civic_engagement|MED
agg_structural_housing_quality|HAB,agg_climate_change_risk_perception|MED
agg_basic_services_access|HAB,agg_environmental_problem_salience|MED
agg_basic_services_access|HAB,agg_environmental_knowledge_self_efficacy|MED
agg_basic_services_access|HAB,agg_pro_environmental_civic_engagement|MED
agg_basic_services_access|HAB,agg_climate_change_risk_perception|MED
agg_household_asset_endowment|HAB,agg_environmental_problem_salience|MED
agg_household_asset_endowment|HAB,agg_environmental_knowledge_self_efficacy|MED
agg_household_asset_endowment|HAB,agg_pro_environmental_civic_engagement|MED
agg_household_asset_endowment|HAB,agg_climate_change_risk_perception|MED
agg_housing_tenure_security|HAB,agg_environmental_problem_salience|MED
agg_housing_tenure_security|HAB,agg_environmental_knowledge_self_efficacy|MED
agg_housing_tenure_security|HAB,agg_pro_environmental_civic_engagement|MED
agg_housing_tenure_security|HAB,agg_climate_change_risk_perception|MED
agg_structural_housing_quality|HAB,agg_emigration_intention_likelihood|MIG
agg_structural_housing_quality|HAB,agg_perceived_opportunity_structure|MIG
agg_structural_housing_quality|HAB,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_basic_services_access|HAB,agg_emigration_intention_likelihood|MIG
agg_basic_services_access|HAB,agg_perceived_opportunity_structure|MIG
agg_basic_services_access|HAB,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_household_asset_endowment|HAB,agg_emigration_intention_likelihood|MIG
agg_household_asset_endowment|HAB,agg_perceived_opportunity_structure|MIG
agg_household_asset_endowment|HAB,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_housing_tenure_security|HAB,agg_emigration_intention_likelihood|MIG
agg_housing_tenure_security|HAB,agg_perceived_opportunity_structure|MIG
agg_housing_tenure_security|HAB,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_structural_housing_quality|HAB,agg_perceived_situation_of_children_and_youth|NIN
agg_structural_housing_quality|HAB,agg_children_rights_recognition_and_respect|NIN
agg_structural_housing_quality|HAB,agg_youth_participation_and_voice|NIN
agg_structural_housing_quality|HAB,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_basic_services_access|HAB,agg_perceived_situation_of_children_and_youth|NIN
agg_basic_services_access|HAB,agg_children_rights_recognition_and_respect|NIN
agg_basic_services_access|HAB,agg_youth_participation_and_voice|NIN
agg_basic_services_access|HAB,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_household_asset_endowment|HAB,agg_perceived_situation_of_children_and_youth|NIN
agg_household_asset_endowment|HAB,agg_children_rights_recognition_and_respect|NIN
agg_household_asset_endowment|HAB,agg_youth_participation_and_voice|NIN
agg_household_asset_endowment|HAB,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_housing_tenure_security|HAB,agg_perceived_situation_of_children_and_youth|NIN
agg_housing_tenure_security|HAB,agg_children_rights_recognition_and_respect|NIN
agg_housing_tenure_security|HAB,agg_youth_participation_and_voice|NIN
agg_housing_tenure_security|HAB,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_structural_housing_quality|HAB,agg_intergenerational_mobility_perception|POB
agg_structural_housing_quality|HAB,agg_social_policy_preferences|POB
agg_structural_housing_quality|HAB,agg_subjective_economic_wellbeing_and_agency|POB
agg_basic_services_access|HAB,agg_intergenerational_mobility_perception|POB
agg_basic_services_access|HAB,agg_social_policy_preferences|POB
agg_basic_services_access|HAB,agg_subjective_economic_wellbeing_and_agency|POB
agg_household_asset_endowment|HAB,agg_intergenerational_mobility_perception|POB
agg_household_asset_endowment|HAB,agg_social_policy_preferences|POB
agg_household_asset_endowment|HAB,agg_subjective_economic_wellbeing_and_agency|POB
agg_housing_tenure_security|HAB,agg_intergenerational_mobility_perception|POB
agg_housing_tenure_security|HAB,agg_social_policy_preferences|POB
agg_housing_tenure_security|HAB,agg_subjective_economic_wellbeing_and_agency|POB
agg_structural_housing_quality|HAB,agg_supernatural_beliefs|REL
agg_structural_housing_quality|HAB,agg_personal_religiosity|REL
agg_structural_housing_quality|HAB,agg_religious_socialization|REL
agg_structural_housing_quality|HAB,agg_church_state_separation|REL
agg_structural_housing_quality|HAB,agg_religious_tolerance|REL
agg_basic_services_access|HAB,agg_supernatural_beliefs|REL
agg_basic_services_access|HAB,agg_personal_religiosity|REL
agg_basic_services_access|HAB,agg_religious_socialization|REL
agg_basic_services_access|HAB,agg_church_state_separation|REL
agg_basic_services_access|HAB,agg_religious_tolerance|REL
agg_household_asset_endowment|HAB,agg_supernatural_beliefs|REL
agg_household_asset_endowment|HAB,agg_personal_religiosity|REL
agg_household_asset_endowment|HAB,agg_religious_socialization|REL
agg_household_asset_endowment|HAB,agg_church_state_separation|REL
agg_household_asset_endowment|HAB,agg_religious_tolerance|REL
agg_housing_tenure_security|HAB,agg_supernatural_beliefs|REL
agg_housing_tenure_security|HAB,agg_personal_religiosity|REL
agg_housing_tenure_security|HAB,agg_religious_socialization|REL
agg_housing_tenure_security|HAB,agg_church_state_separation|REL
agg_housing_tenure_security|HAB,agg_religious_tolerance|REL
agg_structural_housing_quality|HAB,agg_functional_health_status|SAL
agg_structural_housing_quality|HAB,agg_subjective_wellbeing|SAL
agg_structural_housing_quality|HAB,agg_health_risk_behaviors|SAL
agg_basic_services_access|HAB,agg_functional_health_status|SAL
agg_basic_services_access|HAB,agg_subjective_wellbeing|SAL
agg_basic_services_access|HAB,agg_health_risk_behaviors|SAL
agg_household_asset_endowment|HAB,agg_functional_health_status|SAL
agg_household_asset_endowment|HAB,agg_subjective_wellbeing|SAL
agg_household_asset_endowment|HAB,agg_health_risk_behaviors|SAL
agg_housing_tenure_security|HAB,agg_functional_health_status|SAL
agg_housing_tenure_security|HAB,agg_subjective_wellbeing|SAL
agg_housing_tenure_security|HAB,agg_health_risk_behaviors|SAL
agg_structural_housing_quality|HAB,agg_perceived_security_trajectory|SEG
agg_structural_housing_quality|HAB,agg_police_institutional_legitimacy|SEG
agg_structural_housing_quality|HAB,agg_crime_victimization_exposure|SEG
agg_structural_housing_quality|HAB,agg_fear_and_risk_avoidance|SEG
agg_structural_housing_quality|HAB,agg_punitive_and_vigilante_attitudes|SEG
agg_basic_services_access|HAB,agg_perceived_security_trajectory|SEG
agg_basic_services_access|HAB,agg_police_institutional_legitimacy|SEG
agg_basic_services_access|HAB,agg_crime_victimization_exposure|SEG
agg_basic_services_access|HAB,agg_fear_and_risk_avoidance|SEG
agg_basic_services_access|HAB,agg_punitive_and_vigilante_attitudes|SEG
agg_household_asset_endowment|HAB,agg_perceived_security_trajectory|SEG
agg_household_asset_endowment|HAB,agg_police_institutional_legitimacy|SEG
agg_household_asset_endowment|HAB,agg_crime_victimization_exposure|SEG
agg_household_asset_endowment|HAB,agg_fear_and_risk_avoidance|SEG
agg_household_asset_endowment|HAB,agg_punitive_and_vigilante_attitudes|SEG
agg_housing_tenure_security|HAB,agg_perceived_security_trajectory|SEG
agg_housing_tenure_security|HAB,agg_police_institutional_legitimacy|SEG
agg_housing_tenure_security|HAB,agg_crime_victimization_exposure|SEG
agg_housing_tenure_security|HAB,agg_fear_and_risk_avoidance|SEG
agg_housing_tenure_security|HAB,agg_punitive_and_vigilante_attitudes|SEG
agg_structural_housing_quality|HAB,agg_media_trust_and_quality_evaluation|SOC
agg_structural_housing_quality|HAB,agg_perceived_media_social_impact|SOC
agg_basic_services_access|HAB,agg_media_trust_and_quality_evaluation|SOC
agg_basic_services_access|HAB,agg_perceived_media_social_impact|SOC
agg_household_asset_endowment|HAB,agg_media_trust_and_quality_evaluation|SOC
agg_household_asset_endowment|HAB,agg_perceived_media_social_impact|SOC
agg_housing_tenure_security|HAB,agg_media_trust_and_quality_evaluation|SOC
agg_housing_tenure_security|HAB,agg_perceived_media_social_impact|SOC
agg_national_identity_pride|IDE,agg_perceived_indigenous_discrimination|IND
agg_national_identity_pride|IDE,agg_social_distance_toward_indigenous_people|IND
agg_national_identity_pride|IDE,agg_national_economic_outlook|IND
agg_tolerance_social_diversity|IDE,agg_perceived_indigenous_discrimination|IND
agg_tolerance_social_diversity|IDE,agg_social_distance_toward_indigenous_people|IND
agg_tolerance_social_diversity|IDE,agg_national_economic_outlook|IND
agg_personal_optimism_efficacy|IDE,agg_perceived_indigenous_discrimination|IND
agg_personal_optimism_efficacy|IDE,agg_social_distance_toward_indigenous_people|IND
agg_personal_optimism_efficacy|IDE,agg_national_economic_outlook|IND
agg_moral_normative_conservatism|IDE,agg_perceived_indigenous_discrimination|IND
agg_moral_normative_conservatism|IDE,agg_social_distance_toward_indigenous_people|IND
agg_moral_normative_conservatism|IDE,agg_national_economic_outlook|IND
agg_national_identity_pride|IDE,agg_judicial_institutional_trust|JUS
agg_national_identity_pride|IDE,agg_legal_cynicism_extrajudicial_justice|JUS
agg_national_identity_pride|IDE,agg_police_trust_and_legitimacy|JUS
agg_national_identity_pride|IDE,agg_law_compliance_motivation|JUS
agg_tolerance_social_diversity|IDE,agg_judicial_institutional_trust|JUS
agg_tolerance_social_diversity|IDE,agg_legal_cynicism_extrajudicial_justice|JUS
agg_tolerance_social_diversity|IDE,agg_police_trust_and_legitimacy|JUS
agg_tolerance_social_diversity|IDE,agg_law_compliance_motivation|JUS
agg_personal_optimism_efficacy|IDE,agg_judicial_institutional_trust|JUS
agg_personal_optimism_efficacy|IDE,agg_legal_cynicism_extrajudicial_justice|JUS
agg_personal_optimism_efficacy|IDE,agg_police_trust_and_legitimacy|JUS
agg_personal_optimism_efficacy|IDE,agg_law_compliance_motivation|JUS
agg_moral_normative_conservatism|IDE,agg_judicial_institutional_trust|JUS
agg_moral_normative_conservatism|IDE,agg_legal_cynicism_extrajudicial_justice|JUS
agg_moral_normative_conservatism|IDE,agg_police_trust_and_legitimacy|JUS
agg_moral_normative_conservatism|IDE,agg_law_compliance_motivation|JUS
agg_national_identity_pride|IDE,agg_environmental_problem_salience|MED
agg_national_identity_pride|IDE,agg_environmental_knowledge_self_efficacy|MED
agg_national_identity_pride|IDE,agg_pro_environmental_civic_engagement|MED
agg_national_identity_pride|IDE,agg_climate_change_risk_perception|MED
agg_tolerance_social_diversity|IDE,agg_environmental_problem_salience|MED
agg_tolerance_social_diversity|IDE,agg_environmental_knowledge_self_efficacy|MED
agg_tolerance_social_diversity|IDE,agg_pro_environmental_civic_engagement|MED
agg_tolerance_social_diversity|IDE,agg_climate_change_risk_perception|MED
agg_personal_optimism_efficacy|IDE,agg_environmental_problem_salience|MED
agg_personal_optimism_efficacy|IDE,agg_environmental_knowledge_self_efficacy|MED
agg_personal_optimism_efficacy|IDE,agg_pro_environmental_civic_engagement|MED
agg_personal_optimism_efficacy|IDE,agg_climate_change_risk_perception|MED
agg_moral_normative_conservatism|IDE,agg_environmental_problem_salience|MED
agg_moral_normative_conservatism|IDE,agg_environmental_knowledge_self_efficacy|MED
agg_moral_normative_conservatism|IDE,agg_pro_environmental_civic_engagement|MED
agg_moral_normative_conservatism|IDE,agg_climate_change_risk_perception|MED
agg_national_identity_pride|IDE,agg_emigration_intention_likelihood|MIG
agg_national_identity_pride|IDE,agg_perceived_opportunity_structure|MIG
agg_national_identity_pride|IDE,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_tolerance_social_diversity|IDE,agg_emigration_intention_likelihood|MIG
agg_tolerance_social_diversity|IDE,agg_perceived_opportunity_structure|MIG
agg_tolerance_social_diversity|IDE,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_personal_optimism_efficacy|IDE,agg_emigration_intention_likelihood|MIG
agg_personal_optimism_efficacy|IDE,agg_perceived_opportunity_structure|MIG
agg_personal_optimism_efficacy|IDE,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_moral_normative_conservatism|IDE,agg_emigration_intention_likelihood|MIG
agg_moral_normative_conservatism|IDE,agg_perceived_opportunity_structure|MIG
agg_moral_normative_conservatism|IDE,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_national_identity_pride|IDE,agg_perceived_situation_of_children_and_youth|NIN
agg_national_identity_pride|IDE,agg_children_rights_recognition_and_respect|NIN
agg_national_identity_pride|IDE,agg_youth_participation_and_voice|NIN
agg_national_identity_pride|IDE,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_tolerance_social_diversity|IDE,agg_perceived_situation_of_children_and_youth|NIN
agg_tolerance_social_diversity|IDE,agg_children_rights_recognition_and_respect|NIN
agg_tolerance_social_diversity|IDE,agg_youth_participation_and_voice|NIN
agg_tolerance_social_diversity|IDE,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_personal_optimism_efficacy|IDE,agg_perceived_situation_of_children_and_youth|NIN
agg_personal_optimism_efficacy|IDE,agg_children_rights_recognition_and_respect|NIN
agg_personal_optimism_efficacy|IDE,agg_youth_participation_and_voice|NIN
agg_personal_optimism_efficacy|IDE,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_moral_normative_conservatism|IDE,agg_perceived_situation_of_children_and_youth|NIN
agg_moral_normative_conservatism|IDE,agg_children_rights_recognition_and_respect|NIN
agg_moral_normative_conservatism|IDE,agg_youth_participation_and_voice|NIN
agg_moral_normative_conservatism|IDE,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_national_identity_pride|IDE,agg_intergenerational_mobility_perception|POB
agg_national_identity_pride|IDE,agg_social_policy_preferences|POB
agg_national_identity_pride|IDE,agg_subjective_economic_wellbeing_and_agency|POB
agg_tolerance_social_diversity|IDE,agg_intergenerational_mobility_perception|POB
agg_tolerance_social_diversity|IDE,agg_social_policy_preferences|POB
agg_tolerance_social_diversity|IDE,agg_subjective_economic_wellbeing_and_agency|POB
agg_personal_optimism_efficacy|IDE,agg_intergenerational_mobility_perception|POB
agg_personal_optimism_efficacy|IDE,agg_social_policy_preferences|POB
agg_personal_optimism_efficacy|IDE,agg_subjective_economic_wellbeing_and_agency|POB
agg_moral_normative_conservatism|IDE,agg_intergenerational_mobility_perception|POB
agg_moral_normative_conservatism|IDE,agg_social_policy_preferences|POB
agg_moral_normative_conservatism|IDE,agg_subjective_economic_wellbeing_and_agency|POB
agg_national_identity_pride|IDE,agg_supernatural_beliefs|REL
agg_national_identity_pride|IDE,agg_personal_religiosity|REL
agg_national_identity_pride|IDE,agg_religious_socialization|REL
agg_national_identity_pride|IDE,agg_church_state_separation|REL
agg_national_identity_pride|IDE,agg_religious_tolerance|REL
agg_tolerance_social_diversity|IDE,agg_supernatural_beliefs|REL
agg_tolerance_social_diversity|IDE,agg_personal_religiosity|REL
agg_tolerance_social_diversity|IDE,agg_religious_socialization|REL
agg_tolerance_social_diversity|IDE,agg_church_state_separation|REL
agg_tolerance_social_diversity|IDE,agg_religious_tolerance|REL
agg_personal_optimism_efficacy|IDE,agg_supernatural_beliefs|REL
agg_personal_optimism_efficacy|IDE,agg_personal_religiosity|REL
agg_personal_optimism_efficacy|IDE,agg_religious_socialization|REL
agg_personal_optimism_efficacy|IDE,agg_church_state_separation|REL
agg_personal_optimism_efficacy|IDE,agg_religious_tolerance|REL
agg_moral_normative_conservatism|IDE,agg_supernatural_beliefs|REL
agg_moral_normative_conservatism|IDE,agg_personal_religiosity|REL
agg_moral_normative_conservatism|IDE,agg_religious_socialization|REL
agg_moral_normative_conservatism|IDE,agg_church_state_separation|REL
agg_moral_normative_conservatism|IDE,agg_religious_tolerance|REL
agg_national_identity_pride|IDE,agg_functional_health_status|SAL
agg_national_identity_pride|IDE,agg_subjective_wellbeing|SAL
agg_national_identity_pride|IDE,agg_health_risk_behaviors|SAL
agg_tolerance_social_diversity|IDE,agg_functional_health_status|SAL
agg_tolerance_social_diversity|IDE,agg_subjective_wellbeing|SAL
agg_tolerance_social_diversity|IDE,agg_health_risk_behaviors|SAL
agg_personal_optimism_efficacy|IDE,agg_functional_health_status|SAL
agg_personal_optimism_efficacy|IDE,agg_subjective_wellbeing|SAL
agg_personal_optimism_efficacy|IDE,agg_health_risk_behaviors|SAL
agg_moral_normative_conservatism|IDE,agg_functional_health_status|SAL
agg_moral_normative_conservatism|IDE,agg_subjective_wellbeing|SAL
agg_moral_normative_conservatism|IDE,agg_health_risk_behaviors|SAL
agg_national_identity_pride|IDE,agg_perceived_security_trajectory|SEG
agg_national_identity_pride|IDE,agg_police_institutional_legitimacy|SEG
agg_national_identity_pride|IDE,agg_crime_victimization_exposure|SEG
agg_national_identity_pride|IDE,agg_fear_and_risk_avoidance|SEG
agg_national_identity_pride|IDE,agg_punitive_and_vigilante_attitudes|SEG
agg_tolerance_social_diversity|IDE,agg_perceived_security_trajectory|SEG
agg_tolerance_social_diversity|IDE,agg_police_institutional_legitimacy|SEG
agg_tolerance_social_diversity|IDE,agg_crime_victimization_exposure|SEG
agg_tolerance_social_diversity|IDE,agg_fear_and_risk_avoidance|SEG
agg_tolerance_social_diversity|IDE,agg_punitive_and_vigilante_attitudes|SEG
agg_personal_optimism_efficacy|IDE,agg_perceived_security_trajectory|SEG
agg_personal_optimism_efficacy|IDE,agg_police_institutional_legitimacy|SEG
agg_personal_optimism_efficacy|IDE,agg_crime_victimization_exposure|SEG
agg_personal_optimism_efficacy|IDE,agg_fear_and_risk_avoidance|SEG
agg_personal_optimism_efficacy|IDE,agg_punitive_and_vigilante_attitudes|SEG
agg_moral_normative_conservatism|IDE,agg_perceived_security_trajectory|SEG
agg_moral_normative_conservatism|IDE,agg_police_institutional_legitimacy|SEG
agg_moral_normative_conservatism|IDE,agg_crime_victimization_exposure|SEG
agg_moral_normative_conservatism|IDE,agg_fear_and_risk_avoidance|SEG
agg_moral_normative_conservatism|IDE,agg_punitive_and_vigilante_attitudes|SEG
agg_national_identity_pride|IDE,agg_media_trust_and_quality_evaluation|SOC
agg_national_identity_pride|IDE,agg_perceived_media_social_impact|SOC
agg_tolerance_social_diversity|IDE,agg_media_trust_and_quality_evaluation|SOC
agg_tolerance_social_diversity|IDE,agg_perceived_media_social_impact|SOC
agg_personal_optimism_efficacy|IDE,agg_media_trust_and_quality_evaluation|SOC
agg_personal_optimism_efficacy|IDE,agg_perceived_media_social_impact|SOC
agg_moral_normative_conservatism|IDE,agg_media_trust_and_quality_evaluation|SOC
agg_moral_normative_conservatism|IDE,agg_perceived_media_social_impact|SOC
agg_perceived_indigenous_discrimination|IND,agg_judicial_institutional_trust|JUS
agg_perceived_indigenous_discrimination|IND,agg_legal_cynicism_extrajudicial_justice|JUS
agg_perceived_indigenous_discrimination|IND,agg_police_trust_and_legitimacy|JUS
agg_perceived_indigenous_discrimination|IND,agg_law_compliance_motivation|JUS
agg_social_distance_toward_indigenous_people|IND,agg_judicial_institutional_trust|JUS
agg_social_distance_toward_indigenous_people|IND,agg_legal_cynicism_extrajudicial_justice|JUS
agg_social_distance_toward_indigenous_people|IND,agg_police_trust_and_legitimacy|JUS
agg_social_distance_toward_indigenous_people|IND,agg_law_compliance_motivation|JUS
agg_national_economic_outlook|IND,agg_judicial_institutional_trust|JUS
agg_national_economic_outlook|IND,agg_legal_cynicism_extrajudicial_justice|JUS
agg_national_economic_outlook|IND,agg_police_trust_and_legitimacy|JUS
agg_national_economic_outlook|IND,agg_law_compliance_motivation|JUS
agg_perceived_indigenous_discrimination|IND,agg_environmental_problem_salience|MED
agg_perceived_indigenous_discrimination|IND,agg_environmental_knowledge_self_efficacy|MED
agg_perceived_indigenous_discrimination|IND,agg_pro_environmental_civic_engagement|MED
agg_perceived_indigenous_discrimination|IND,agg_climate_change_risk_perception|MED
agg_social_distance_toward_indigenous_people|IND,agg_environmental_problem_salience|MED
agg_social_distance_toward_indigenous_people|IND,agg_environmental_knowledge_self_efficacy|MED
agg_social_distance_toward_indigenous_people|IND,agg_pro_environmental_civic_engagement|MED
agg_social_distance_toward_indigenous_people|IND,agg_climate_change_risk_perception|MED
agg_national_economic_outlook|IND,agg_environmental_problem_salience|MED
agg_national_economic_outlook|IND,agg_environmental_knowledge_self_efficacy|MED
agg_national_economic_outlook|IND,agg_pro_environmental_civic_engagement|MED
agg_national_economic_outlook|IND,agg_climate_change_risk_perception|MED
agg_perceived_indigenous_discrimination|IND,agg_emigration_intention_likelihood|MIG
agg_perceived_indigenous_discrimination|IND,agg_perceived_opportunity_structure|MIG
agg_perceived_indigenous_discrimination|IND,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_social_distance_toward_indigenous_people|IND,agg_emigration_intention_likelihood|MIG
agg_social_distance_toward_indigenous_people|IND,agg_perceived_opportunity_structure|MIG
agg_social_distance_toward_indigenous_people|IND,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_national_economic_outlook|IND,agg_emigration_intention_likelihood|MIG
agg_national_economic_outlook|IND,agg_perceived_opportunity_structure|MIG
agg_national_economic_outlook|IND,agg_attitudes_toward_foreigners_in_mexico|MIG
agg_perceived_indigenous_discrimination|IND,agg_perceived_situation_of_children_and_youth|NIN
agg_perceived_indigenous_discrimination|IND,agg_children_rights_recognition_and_respect|NIN
agg_perceived_indigenous_discrimination|IND,agg_youth_participation_and_voice|NIN
agg_perceived_indigenous_discrimination|IND,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_social_distance_toward_indigenous_people|IND,agg_perceived_situation_of_children_and_youth|NIN
agg_social_distance_toward_indigenous_people|IND,agg_children_rights_recognition_and_respect|NIN
agg_social_distance_toward_indigenous_people|IND,agg_youth_participation_and_voice|NIN
agg_social_distance_toward_indigenous_people|IND,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_national_economic_outlook|IND,agg_perceived_situation_of_children_and_youth|NIN
agg_national_economic_outlook|IND,agg_children_rights_recognition_and_respect|NIN
agg_national_economic_outlook|IND,agg_youth_participation_and_voice|NIN
agg_national_economic_outlook|IND,agg_youth_educational_opportunity_and_labor_prospects|NIN
agg_perceived_indigenous_discrimination|IND,agg_intergenerational_mobility_perception|POB
agg_perceived_indigenous_discrimination|IND,agg_social_policy_preferences|POB
agg_perceived_indigenous_discrimination|IND,agg_subjective_economic_wellbeing_and_agency|POB
agg_social_distance_toward_indigenous_people|IND,agg_intergenerational_mobility_perception|POB
agg_social_distance_toward_indigenous_people|IND,agg_social_policy_preferences|POB
agg_social_distance_toward_indigenous_people|IND,agg_subjective_economic_wellbeing_and_agency|POB
agg_national_economic_outlook|IND,agg_intergenerational_mobility_perception|POB
agg_national_economic_outlook|IND,agg_social_policy_preferences|POB
agg_national_economic_outlook|IND,agg_subjective_economic_wellbeing_and_agency|POB
agg_perceived_indigenous_discrimination|IND,agg_supernatural_beliefs|REL
agg_perceived_indigenous_discrimination|IND,agg_personal_religiosity|REL
agg_perceived_indigenous_discrimination|IND,agg_religious_socialization|REL
agg_perceived_indigenous_discrimination|IND,agg_church_state_separation|REL
agg_perceived_indigenous_discrimination|IND,agg_religious_tolerance|REL
agg_social_distance_toward_indigenous_people|IND,agg_supernatural_beliefs|REL
agg_social_distance_toward_indigenous_people|IND,agg_personal_religiosity|REL
agg_social_distance_toward_indigenous_people|IND,agg_religious_socialization|REL
agg_social_distance_toward_indigenous_people|IND,agg_church_state_separation|REL
agg_social_distance_toward_indigenous_people|IND,agg_religious_tolerance|REL
agg_national_economic_outlook|IND,agg_supernatural_beliefs|REL
agg_national_economic_outlook|IND,agg_personal_religiosity|REL
agg_national_economic_outlook|IND,agg_religious_socialization|REL
agg_national_economic_outlook|IND,agg_church_state_separation|REL
agg_national_economic_outlook|IND,agg_religious_tolerance|REL
agg_perceived_indigenous_discrimination|IND,agg_functional_health_status|SAL
agg_perceived_indigenous_discrimination|IND,agg_subjective_wellbeing|SAL
agg_perceived_indigenous_discrimination|IND,agg_health_risk_behaviors|SAL
agg_social_distance_toward_indigenous_people|IND,agg_functional_health_status|SAL
agg_social_distance_toward_indigenous_people|IND,agg_subjective_wellbeing|SAL
agg_social_distance_toward_indigenous_people|IND,agg_health_risk_behaviors|SAL
agg_national_economic_outlook|IND,agg_functional_health_status|SAL
agg_national_economic_outlook|IND,agg_subjective_wellbeing|SAL
agg_national_economic_outlook|IND,agg_health_risk_behaviors|SAL
agg_perceived_indigenous_discrimination|IND,agg_perceived_security_trajectory|SEG
agg_perceived_indigenous_discrimination|IND,agg_police_institutional_legitimacy|SEG
agg_perceived_indigenous_discrimination|IND,agg_crime_victimization_exposure|SEG
agg_perceived_indigenous_discrimination|IND,agg_fear_and_risk_avoidance|SEG
agg_perceived_indigenous_discrimination|IND,agg_punitive_and_vigilante_attitudes|SEG
agg_social_distance_toward_indigenous_people|IND,agg_perceived_security_trajectory|SEG
